index,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,y
3153,115581.65,9,349,91,13.0,51,1428.571429,11470.96774,15,11,22581.65,18,162,0,0,4,4,42.0,167.0,15.0,0
7006,388.0,1,39,24,0.0,10,-88888.0,27392.8125,16,5,2.0,4,39,0,0,7,9,102.0,177.0,34.5,1
1435,2224.0,4,39,21,0.0,35,1375.0,1167.5,10,0,50.0,3,39,10,4,6,6,180.0,540.0,45.0,0
3184,80900.98,47,75,35,0.0,60,3125.714286,6904.702838,130,15,32800.0,7,75,26,18,25,28,5726.5,31055.25,8259.38,0
922,20250.0,30,305,114,0.0,54,2562.941176,2343.333333,82,42,0.0,12,217,10,10,82,91,3510.0,10962.0,1782.0,1
6988,15000.89,5,84,16,33.39,16,500.0,1005.0,6,2,0.89,14,33,1,1,14,33,440.0,958.57,13.75,1
2435,5359.0,9,25,10,0.0,25,1190.0,1153.404255,18,3,4.0,2,25,1,1,1,0,1100.0,2728.0,396.0,0
596,9004.45,14,285,200,0.0,95,1550.434783,1632.805755,51,26,4.45,5,285,29,20,51,55,3416.0,8904.0,728.0,0
1330,350746.0,23,205,90,0.0,194,4864.761905,5543.693182,59,19,16176.0,2,205,36,20,21,32,10332.0,39688.0,4838.0,0
6689,49553.01,8,81,74,0.0,47,-88888.0,5575.833333,22,4,53.01,3,81,8,2,16,8,369.0,992.2,131.2,1
3817,0.46,9,64,13,0.0,10,0.0,187.5,17,13,0.46,10,23,0,0,0,0,637.0,1803.2,166.6,1
986,144191.0,116,330,156,0.0,112,6761.410256,10492.2179,361,31,36891.0,6,330,30,14,51,53,99396.0,88101.0,32110.07,0
7121,11013.3,5,26,22,0.0,14,583.3333333,617.6470588,17,1,8.3,3,26,5,1,10,11,445.0,1602.0,222.5,1
5016,1951.5,27,77,58,0.0,63,5480.0,819.7959184,42,6,21.5,3,77,6,6,4,8,192.0,520.0,84.0,1
4950,44051.91,28,205,85,0.0,176,3920.0,5591.548387,91,25,2400.8,4,205,23,13,22,22,7040.0,48928.0,8800.0,0
1158,34750.0,-88888,47,-88888,0.0,47,3820.322581,3153.666667,12,2,0.0,1,47,48,48,27,34,923.0,3514.5,213.0,1
4162,23970.0,12,219,153,0.0,124,86.66666667,4073.398058,40,18,13020.0,10,218,47,21,50,53,705.0,9097.86,772.14,0
2530,72.02,1,3,1,0.0,3,-88888.0,4400.0,1,1,0.0,1,3,1,1,1,1,28.5,57.0,4.75,0
7791,220234.0,6,575,109,0.0,123,3157.941176,6075.378151,31,37,19334.0,12,363,21,15,52,62,950.0,4421.15,456.73,1
1160,59730.0,31,166,75,0.0,152,12740.90909,11800.84337,84,40,3860.0,2,166,19,13,7,13,1250.0,3600.0,716.67,1
6898,20591.0,1,20,6,0.0,3,-88888.0,3333.333333,1,1,391.0,5,20,0,0,2,4,70.0,595.0,52.5,0
4323,4077.0,2,65,32,0.0,9,4000.0,2000.0,4,1,4077.0,7,59,0,0,7,7,48.0,192.0,27.0,0
4509,100.0,-88888,10,1,0.0,-88888,-88888.0,-88888.0,-88888,1,100.0,6,1,-88888,-88888,3,3,8.0,48.0,6.67,1
1042,10490.11,12,687,380,0.0,183,-88888.0,9898.449612,66,64,50.11,7,583,26,7,121,114,32700.0,80161.71,8548.71,0
1991,25100.0,24,99,49,0.0,97,490.0,628.8297872,41,8,9230.0,3,99,24,14,6,15,561.0,1759.5,229.5,1
4777,70001.16,11,156,88,0.0,102,24427.57143,11033.57778,31,5,12140.07,3,156,6,2,17,20,686.0,2082.5,214.38,0
6371,4400.0,-88888,73,34,0.0,9,1550.0,1086.666667,8,2,0.0,7,51,1,1,14,11,726.0,3630.0,363.0,0
6670,2700.0,0,31,18,3.0,20,-88888.0,415.3846154,1,1,0.0,10,30,13,3,15,17,135.0,246.0,3.0,1
5905,47125.0,31,325,186,0.0,226,2252.692308,26288.58407,91,30,115.0,3,325,59,37,54,55,7812.0,24003.0,2803.5,0
3709,34800.0,-88888,46,1,0.0,38,1794.444444,1906.140351,8,4,0.0,4,46,10,10,6,5,280.0,765.33,112.0,0
334,455068.79,26,1466,807,237.42,382,36861.52055,45176.53693,90,115,16296.61,7,1413,30,14,66,74,10434.0,34706.0,2690.21,0
5229,12112.94,1,60,32,0.0,30,9078.26087,9184.0,8,4,285.75,5,60,3,2,3,3,88.0,185.17,10.08,1
4418,31000.0,7,22,6,0.0,12,1214.285714,1020.833333,13,23,31000.0,6,22,11,11,10,9,26.0,124.43,48.29,1
7634,0.0,-88888,161,15,62.86,-88888,-88888.0,-88888.0,3,15,0.0,10,42,-88888,-88888,41,43,640.0,2491.43,302.86,0
5128,54.5,17,72,65,0.0,70,-88888.0,2098.181818,17,3,9.0,5,72,25,2,9,17,72.0,1728.0,108.0,1
4646,60675.93,24,162,103,0.0,121,47536.0,24266.02679,61,19,14033.72,6,162,1,0,0,1,3459.5,14866.5,981.75,1
1726,50345.0,2,43,16,0.0,43,4380.625,2783.625,4,2,2045.0,2,43,6,6,4,2,76.0,272.33,12.67,1
386,39139.29,0,148,60,0.0,20,520.0,1690.0,2,2,1439.29,8,121,18,9,57,54,532.0,2999.89,81.28,1
1911,76626.31,7,221,12,0.0,81,11273.21429,8192.10084,21,9,7.83,10,106,33,22,51,48,3045.0,9048.0,565.5,0
6185,500.0,-88888,9,7,0.0,2,117.6470588,117.6470588,4,6,0.0,3,9,1,1,3,4,462.5,1091.5,194.25,1
2162,5000.0,-88888,3,-88888,0.0,2,2000.0,1428.571429,4,2,0.0,6,2,0,0,0,0,36.0,51.0,13.5,1
5650,131749.0,8,199,27,1660.91,31,871.4285714,2985.04,22,14,131749.0,10,62,1,0,4,5,2320.0,8831.82,1291.82,0
5953,300.0,3,36,36,0.0,7,0.0,0.0,11,6,0.0,3,36,9,1,11,25,212.5,1381.25,138.12,1
2382,15000.0,6,29,13,153.0,28,500.0,1480.769231,11,3,2000.0,6,28,9,5,5,6,306.0,952.0,102.0,0
1985,133040.0,2,32,11,0.0,32,14285.71429,9703.703704,4,1,153040.0,1,32,6,4,6,5,17.5,122.5,8.75,1
5293,266340.85,26,330,200,0.0,242,27796.73913,26280.6186,85,20,1940.85,3,330,39,27,37,33,25813.0,79616.0,6842.0,0
1720,19110.0,0,22,13,0.0,22,0.0,1526.875,1,0,730.0,2,22,4,3,2,4,201.0,2613.0,33.5,0
3300,326.8,2,47,46,0.0,15,-88888.0,150.0,11,3,8.8,3,47,2,0,1,0,915.0,5307.0,457.5,0
5082,130190.0,3,52,26,0.0,34,900.0,8320.833333,19,14,59590.0,4,52,25,20,18,19,432.0,912.0,158.4,1
5689,60071.13,0,39,21,0.0,5,-88888.0,27500.0,4,3,5071.13,6,39,0,0,1,2,23.0,103.5,11.5,0
5494,170609.0,4,161,123,0.0,90,5512.5,3213.809524,12,7,159619.0,5,161,41,12,38,40,479.5,3904.5,205.5,0
1094,200026.0,29,456,134,0.0,145,14277.71429,8133.559322,87,67,14026.0,6,423,26,19,76,82,10944.0,24068.57,3929.14,0
1651,9500.0,1,30,9,0.0,29,2082.352941,1413.703704,13,2,1500.0,2,30,17,15,13,13,420.0,910.0,98.0,0
499,50001.0,11,227,110,0.0,77,2856.25,1812.871287,42,20,27001.0,5,227,38,23,64,63,2499.0,5504.33,702.33,1
3492,50.0,2,6,3,0.0,3,-88888.0,25000.0,3,2,50.0,8,4,0,0,0,0,2.0,3.14,1.0,1
3293,111142.9,20,353,225,0.0,313,1813.333333,5083.373206,40,30,36.9,4,353,49,28,21,36,969.0,4049.4,275.4,1
2104,9670.0,-88888,88,-88888,0.0,88,812.5,757.7124183,40,9,1690.0,1,88,24,24,10,20,652.5,1986.5,304.5,1
4691,0.0,2,37,19,0.0,9,-88888.0,6950.0,9,2,0.0,14,25,4,3,7,10,60.0,128.57,17.14,1
7609,14888.8,5,95,79,0.0,56,0.0,74.35294118,11,5,502.3,3,95,22,10,28,23,664.0,11578.5,311.25,0
5932,5899.5,0,20,18,0.0,8,2500.0,2750.0,0,0,89.5,4,20,1,0,2,3,104.0,182.0,0.0,0
529,40210.0,7,183,62,0.0,44,3647.142857,3673.626374,27,13,1021.0,13,142,25,22,50,59,1180.0,5771.27,911.82,1
4402,22782.0,25,154,66,0.0,131,3246.915254,2288.708333,71,20,11436.0,5,154,23,14,17,14,3202.5,13664.0,2917.83,0
6091,151302.74,0,43,9,0.0,17,18333.33333,9784.375,1,0,64802.74,19,22,5,2,13,16,119.0,507.73,15.87,0
7570,0.0,-88888,7,7,0.0,-88888,-88888.0,-88888.0,-88888,0,0.0,4,7,-88888,-88888,5,5,353.0,1294.33,235.33,0
3484,0.0,5,0,0,0.0,0,-88888.0,-88888.0,5,3,0.0,3,0,0,-88888,0,0,1.0,5.0,1.17,1
5866,17912.57,4,83,47,0.0,47,20700.0,6105.555556,16,10,583.57,4,83,10,7,8,14,384.0,1036.8,124.8,1
5068,10015.0,-88888,7,-88888,0.0,2,-88888.0,3333.333333,1,1,15.0,8,6,0,0,1,1,1.0,1.75,0.38,1
3082,54.11,1,3,1,0.0,3,-88888.0,1400.0,1,0,30.0,1,3,1,1,0,1,1.0,3.0,0.25,1
4056,122516.45,63,307,233,0.0,249,5330.0,9797.252033,104,24,11083.36,4,307,22,12,24,19,8952.0,30660.6,4103.0,0
522,416721.8,30,1022,553,0.0,418,14453.89362,27048.96262,153,75,190272.46,5,1022,34,17,57,79,34340.0,125800.0,10313.33,0
6690,184680.0,5,125,40,0.0,20,2800.0,16362.22222,21,22,184680.0,15,71,3,0,9,9,250.0,512.5,121.88,0
2146,289206.0,-88888,84,-88888,0.0,84,7865.0,10243.22917,6,0,126100.0,1,84,2,2,2,2,198.0,1296.0,54.0,1
2401,179.82,3,32,24,0.0,21,-88888.0,28493.33333,9,4,64.52,3,32,1,0,2,2,22.5,50.0,5.62,1
5290,0.0,21,160,160,0.0,26,-88888.0,-88888.0,88,51,0.0,4,160,0,-88888,3,3,170.0,286.67,82.5,1
4368,185000.0,2,47,16,0.0,26,42857.14286,44731.19737,24,8,150000.0,8,45,0,0,6,5,1022.0,4036.9,1022.0,0
6494,195775.0,17,270,154,0.0,181,8759.818182,6568.19209,68,49,45325.0,5,270,35,26,31,30,3487.5,11325.0,1518.75,0
3576,21051.87,-88888,4,0,0.0,3,-88888.0,2944.444444,3,0,51.87,5,4,3,3,2,2,142.0,177.5,53.25,0
5930,835650.44,2,129,67,0.0,37,57777.77778,71562.5,5,6,710620.44,6,125,1,0,3,3,484.0,1953.29,121.0,0
3582,115043.4,12,93,54,0.0,54,736.8421053,5272.159091,56,17,80.2,4,93,7,6,3,3,288.0,705.6,180.0,1
2576,45000.0,0,41,7,0.0,41,5051.333333,7540.234043,10,2,25.0,3,41,2,2,0,2,208.0,2184.0,286.0,0
7896,98.92,2,40,24,0.0,17,5183.0,5183.0,5,3,50.9,4,40,8,0,16,17,250.0,2575.0,150.0,0
2466,29630.8,3,41,10,0.0,27,292.5,2034.973684,7,12,1041.7,16,29,3,1,10,16,53.0,452.27,44.17,0
802,353049.54,51,749,281,0.0,328,1879.0,12496.52801,111,83,55105.25,11,711,13,3,83,83,6903.0,19009.8,2185.95,0
390,132992.22,10,1478,454,0.0,673,10490.58871,14029.10961,73,39,23.66,6,1453,88,73,125,140,41106.0,144451.12,5704.56,0
850,98460.2,5,1339,542,75.33,275,2829.259259,1937.866109,25,38,6.2,14,1051,37,15,124,149,7910.0,70926.33,2787.33,0
6078,12635.0,2,132,55,0.0,14,1725.0,1725.0,8,20,35.0,8,116,0,0,12,7,627.0,2717.0,499.28,1
211,60000.5,11,280,96,0.0,50,24833.33333,8500.0,39,73,0.5,14,186,15,0,99,77,9802.0,16704.0,4973.5,0
5790,22030.0,28,47,27,0.0,19,1000.0,780.0,61,19,70.0,7,47,8,3,10,9,665.0,1078.25,261.25,1
5638,60200.0,-88888,31,4,0.0,11,1711.111111,3595.454545,1,1,0.0,4,31,4,4,2,5,60.0,277.5,18.75,1
6816,36417.95,3,41,31,0.0,31,-88888.0,4058.571429,8,1,212.76,5,41,9,5,16,17,897.0,5232.5,299.0,0
5106,69800.49,1,293,52,0.0,103,3497.643836,4599.639535,37,32,19580.02,10,155,19,19,29,27,819.0,3012.1,436.8,1
2918,12991.5,0,17,9,0.0,9,83.33333333,1087.0,10,2,103.9,3,17,5,5,6,6,31.5,103.5,11.25,1
4393,1000.0,0,17,16,0.0,3,-88888.0,500.0,1,1,0.0,3,17,11,0,12,8,192.0,746.67,21.33,0
6921,26470.0,2,24,20,0.0,12,4333.333333,4333.333333,5,0,0.0,5,24,1,0,5,8,26.0,104.0,15.17,1
6889,52032.0,-88888,198,29,0.0,55,5364.5,4867.671233,16,17,34.0,8,104,1,1,10,7,442.0,1419.5,185.58,0
729,39240.0,26,402,341,0.0,139,2406.0,2589.252336,80,41,40.0,4,402,59,25,119,101,5768.0,18581.2,2245.4,1
6799,41381.82,14,125,90,0.0,60,3300.0,11786.53348,43,23,720.71,4,125,18,9,25,30,2534.0,6950.4,1212.7,0
5060,70020.0,10,124,31,0.0,98,3300.930233,2129.504132,33,12,2070.0,5,124,34,23,30,32,961.0,2402.5,279.0,1
3617,300300.21,5,82,47,0.0,25,7500.0,27310.71429,21,10,247800.21,8,77,2,0,1,3,45.0,122.0,16.0,1
4967,354137.21,32,474,290,0.0,387,24108.83929,18962.70315,106,14,238985.92,3,474,71,37,58,72,25308.0,91575.0,9573.75,0
4508,8756.2,5,33,14,0.0,20,250.0,557.2727273,13,8,369.5,5,33,1,1,1,1,5.5,17.5,2.33,0
2040,25000.0,0,24,1,0.0,24,767.1428571,1018.421053,16,8,8800.0,2,24,26,26,14,20,180.0,1350.0,120.0,1
812,52063.38,49,97,61,0.0,68,4839.473684,3174.444444,119,43,52063.38,4,97,46,17,84,72,18510.0,43930.4,8823.1,0
7101,200.0,1,34,18,6.57,14,-88888.0,-88888.0,3,4,200.0,8,20,0,-88888,8,20,46.0,223.43,26.29,1
4566,10200.0,23,44,30,0.0,38,-88888.0,3274.285714,42,11,100.0,4,44,9,6,8,10,210.0,360.0,110.0,1
1746,33079.0,19,68,32,0.0,68,0.0,3398.0,37,9,449.0,1,68,12,5,8,12,371.0,707.0,129.5,1
4021,26450.0,35,170,71,0.0,156,1808.0,4179.007634,68,10,6700.0,3,170,3,2,4,4,2366.0,8576.75,1478.75,0
5374,8000.0,-88888,10,3,0.0,7,2566.666667,1945.454545,3,1,0.0,4,10,1,1,1,2,9.5,76.0,9.5,0
1775,0.0,-88888,14,-88888,0.0,9,916.6666667,1000.0,8,3,0.0,9,9,2,2,0,2,35.0,75.0,15.0,1
7078,1000.0,0,14,13,0.0,4,-88888.0,1000.0,1,1,0.0,4,14,0,0,11,17,36.0,180.0,6.0,0
4215,19000.0,2,43,13,0.0,31,1454.545455,1701.25,11,8,15500.0,5,43,4,4,7,4,1344.0,3539.2,425.6,0
4782,560.0,1,85,2,0.0,2,2575.0,1412.5,3,20,60.0,17,15,0,0,38,43,370.0,2590.0,614.2,1
3087,7500.0,-88888,12,-88888,0.0,12,-88888.0,702.7777778,4,2,0.0,1,12,2,2,2,0,102.0,280.5,51.0,0
3712,41370.45,2,105,88,0.0,76,-88888.0,2872.5,8,2,10.45,5,105,5,0,6,7,88.0,599.5,24.75,0
1085,596642.0,31,747,449,0.0,308,5920.263158,9644.772727,74,92,16996.0,6,747,23,11,52,61,57168.0,186930.29,17468.0,0
6103,605000.69,3,251,50,10.5,39,38231.73913,27341.59091,11,30,0.69,15,116,2,2,62,72,1120.0,3010.0,283.5,1
534,488.65,48,794,289,0.0,95,5775.0,2857.692308,82,56,32.2,7,670,25,2,105,94,5676.0,16254.0,2225.25,1
7088,6200.0,-88888,16,-88888,0.0,4,-88888.0,593.75,3,1,0.0,6,16,9,9,14,12,115.0,149.5,8.62,1
1756,5124.8,2,15,3,0.0,15,134.6666667,310.6666667,7,0,1557.0,2,15,8,8,3,2,128.0,330.67,37.33,1
7338,56913.81,5,208,156,0.0,105,7323.076923,3594.936709,18,10,7013.81,5,208,13,6,16,14,2002.0,5600.83,214.5,0
264,64700.0,28,209,138,0.0,87,1762.857143,794.6745562,113,66,10.0,4,209,29,13,44,49,6335.0,14480.0,2769.3,1
7611,11100.0,4,146,34,0.0,18,657.1428571,774.2424242,21,31,3500.0,13,63,15,12,44,50,1256.0,2994.21,605.57,0
2018,8125.57,9,104,67,0.0,74,239.6428571,362.875,20,8,1523.84,2,104,64,22,21,61,1728.0,6552.0,312.0,1
895,159896.55,22,524,406,0.0,247,3948.275862,5422.486772,84,29,71649.55,12,516,85,36,115,122,46170.0,136751.14,12312.0,0
469,200000.84,34,414,94,179.67,54,50.0,4522.440945,56,56,25100.84,15,161,26,10,146,186,8624.0,36921.5,1677.96,1
7106,82.0,0,5,1,0.0,0,0.0,0.0,8,6,82.0,5,5,1,0,6,6,76.5,184.5,46.12,1
6151,9041.41,0,51,42,0.0,24,-88888.0,2813.285714,1,3,59.16,4,51,4,2,11,8,565.0,1333.4,56.5,0
7947,20.0,1,55,52,0.0,1,-88888.0,-88888.0,6,3,20.0,5,55,2,-88888,6,8,59.5,229.5,25.5,1
5855,280545.0,43,279,61,10.5,37,23000.0,18578.92857,143,82,1545.0,11,123,5,4,36,44,1228.5,1932.0,750.75,0
1759,30400.0,1,19,11,0.0,10,220.0,525.0,13,4,0.0,2,19,7,7,5,3,60.0,136.0,26.0,1
1789,113549.57,-88888,55,-88888,0.0,55,4896.984127,4633.954802,18,2,20413.57,1,55,20,20,11,13,1950.0,5265.0,370.5,0
2718,124.5,35,45,43,0.0,25,36750.0,12250.0,66,12,14.5,3,45,36,2,52,53,1680.0,4200.0,660.0,1
5422,409330.27,6,134,54,0.0,103,6519.914167,14620.23619,15,15,19180.27,10,107,19,4,37,40,432.0,1983.27,206.18,0
5161,12524.0,0,57,25,0.0,12,200.0,7976.666667,2,0,1524.0,6,57,0,0,1,0,8.0,34.29,2.86,0
3803,81900.0,2,52,35,0.0,49,2109.090909,1486.842105,8,2,3500.0,4,52,39,28,36,33,1252.0,6072.2,427.77,0
2820,0.0,0,20,19,0.0,3,-88888.0,500.0,7,5,0.0,2,20,0,0,1,0,865.0,5478.33,1009.17,0
5511,20.0,0,15,15,0.0,1,-88888.0,-88888.0,11,0,20.0,4,15,0,-88888,1,4,49.0,151.67,18.67,1
3568,219406.78,380,180,41,0.0,170,8348.944737,8530.804347,783,339,66983.65,3,180,13,10,8,10,2779.0,3829.0,1372.0,1
5224,9300.0,3,42,32,0.0,22,5125.0,9463.157895,10,6,0.0,4,42,2,0,8,7,3015.0,5443.75,879.38,0
96,29007.0,1,341,130,0.0,73,1092.307692,2233.098592,6,5,1900.0,7,296,27,16,65,68,1539.0,7776.0,148.5,0
6597,16552.0,24,205,110,0.0,99,3593.103448,1636.634615,86,37,0.0,5,205,25,13,33,31,4806.0,11824.29,2383.93,0
7906,30100.0,1,66,33,0.0,13,-88888.0,2521.73913,11,12,10100.0,5,66,21,11,34,37,300.0,1080.0,110.0,1
7289,349630.0,5,183,76,8.82,45,16348.57143,13124.42308,19,21,226.0,10,143,7,7,19,20,582.0,1922.36,299.82,1
7452,1595064.89,11,152,69,0.0,78,1485.882353,29042.01961,26,15,13928.55,6,145,63,42,55,67,2064.0,9730.29,1032.0,0
4808,9000.0,-88888,21,5,0.0,8,1000.0,650.0,7,4,0.0,5,21,8,8,13,17,112.0,308.0,42.0,1
5232,3000.0,23,67,41,0.0,49,335.2727273,198.0683761,66,31,100.0,3,67,15,3,7,11,11799.0,21838.5,3467.25,0
4585,1500.0,-88888,22,2,0.0,5,-88888.0,2111.111111,0,0,0.0,8,19,0,0,2,3,144.0,432.0,0.0,0
1772,232516.0,6,152,67,0.0,102,3090.2,5547.559055,36,18,2536.0,3,152,38,23,34,39,3174.0,12627.0,1276.5,0
2293,1572570.2,209,377,267,0.0,372,66391.21632,51695.28786,281,65,12633.39,2,377,9,9,5,9,24274.0,43128.33,10724.83,0
1210,58513.2,17,108,54,0.0,108,1608.333333,1235.526316,22,2,34868.2,3,108,2,1,3,2,65.0,467.5,28.75,1
5815,47543.0,19,213,119,0.0,124,3230.862069,5287.408696,67,33,1671.0,5,213,3,2,7,9,13770.0,43350.0,7565.0,0
2674,124987.19,2,21,9,0.0,21,-88888.0,16158.33333,4,0,369.65,2,21,1,1,1,1,110.0,264.0,14.67,0
94,227135.0,6,252,176,0.0,152,1112.666667,3925.363636,31,10,150.0,7,250,48,22,73,72,1309.0,7828.33,551.83,1
5842,0.0,1,52,18,0.0,2,-88888.0,-88888.0,7,11,0.0,10,26,2,-88888,10,4,68.0,119.0,31.57,1
1279,81428.0,8,69,28,0.0,66,2447.5,4556.235294,9,4,10.0,6,68,13,6,7,3,30.0,207.0,21.0,1
4611,159096.0,7,79,49,0.0,47,11234.61538,8946.5,51,9,19054.0,3,79,20,16,19,23,4316.0,8881.0,2158.0,0
5336,25000.0,36,197,77,0.0,66,3110.833333,4888.888889,99,40,0.0,8,169,3,0,11,12,2112.5,2372.5,585.0,0
1506,10289.25,16,177,89,0.0,163,218.8,385.875,50,24,1000.0,2,177,15,6,13,8,607.5,2081.25,298.12,1
2408,7100.0,-88888,19,-88888,0.0,19,459.0909091,1136.764706,7,1,4000.0,1,19,8,8,4,8,1147.5,4462.5,573.75,0
3611,500.0,4,44,16,0.0,5,-88888.0,-88888.0,14,24,500.0,7,38,0,-88888,0,0,400.0,633.33,233.33,0
7701,76315.94,16,288,234,0.0,171,1551.06383,3102.181818,44,10,40579.94,5,288,41,16,40,57,4002.0,11040.0,586.5,1
3612,12500.0,0,24,15,0.0,9,0.0,333.3333333,6,2,6.94,4,24,13,12,10,9,66.5,308.75,16.62,1
100,70111.2,33,971,508,0.0,193,2446.666667,7939.869281,95,114,172.3,10,681,14,4,64,96,7590.0,25760.0,2694.83,0
93,2555.0,14,144,114,0.0,54,2500.0,1450.0,31,24,2555.0,6,144,40,20,58,76,1980.0,4693.33,467.5,1
7866,26400.0,11,102,22,0.0,75,1121.428571,4243.431034,44,15,50.0,8,101,16,15,24,23,351.0,1027.0,172.25,1
6567,171500.0,5,59,34,0.0,19,-88888.0,17100.0,15,12,65500.0,15,52,3,1,12,14,65.0,503.75,70.42,0
4115,19006.0,2,14,7,0.0,12,187.5,227.2727273,4,2,1019.0,6,12,7,0,4,4,30.0,90.0,11.0,1
3584,65050.0,-88888,9,3,0.0,6,5775.0,12887.5,2,0,50.0,5,9,0,0,1,1,14.0,60.67,9.33,0
2348,30300.0,-88888,14,-88888,0.0,14,-88888.0,7596.153846,3,0,-88888.0,0,14,9,9,6,6,37.5,135.0,15.0,1
1191,2000.0,6,23,16,0.0,20,-88888.0,418.1818182,10,2,0.0,2,23,6,2,6,5,36.0,150.0,30.0,1
71,133351.82,11,515,197,0.0,130,1462.5,1541.136364,33,37,69301.82,11,358,72,42,152,188,2420.0,22220.0,1356.67,1
5613,345.0,-88888,34,5,0.0,2,-88888.0,6366.666667,1,1,245.0,4,34,0,0,0,0,108.0,372.0,36.0,0
1000,467524.51,12,1840,250,0.0,281,5689.0,6221.219512,29,30,616.02,17,655,58,36,356,320,22467.5,115936.94,6763.47,0
2262,162200.0,16,193,84,0.0,181,5244.25,6440.529801,45,11,100.0,3,193,24,15,14,16,2921.0,13398.5,1397.0,0
6285,0.0,3,29,7,0.0,3,0.0,81.90909091,18,18,0.0,9,15,2,2,7,10,454.5,1151.4,232.3,0
2049,42012.13,46,94,40,0.0,84,106.1707317,682.6907216,112,49,31081.13,2,94,70,39,44,44,64050.0,167750.0,27602.5,0
6426,4.0,9,61,34,0.0,10,-88888.0,-88888.0,14,4,4.0,10,49,3,-88888,7,6,346.5,875.88,158.81,0
1669,74580.1,12,115,38,0.0,115,1894.179104,1954.070796,27,18,364.1,2,115,27,18,19,21,10400.0,52173.33,2426.67,0
4948,4270.03,12,134,71,0.0,49,1234.444444,1219.677419,37,19,198.03,7,107,7,5,10,11,3241.0,9375.75,1823.06,0
5678,133881.95,72,605,251,0.0,565,42152.88184,46298.86709,185,58,123723.05,4,605,38,21,25,29,28665.0,44990.4,5378.1,0
6811,73899.5,3,81,39,0.0,47,925.0,2670.983871,8,0,2384.5,4,81,13,13,16,15,1664.0,3785.6,166.4,0
4762,150861.32,7,343,237,0.0,202,1000.0,17154.96183,48,18,1112.1,9,340,1,1,4,2,90.0,687.86,58.93,0
994,45000.0,6,240,82,748.77,62,505.2631579,10414.53333,26,30,920.0,12,149,34,20,85,108,3454.0,11642.15,1231.85,0
7922,241000.68,3,147,54,0.0,72,4723.75,5599.759036,9,12,115790.68,10,124,8,7,11,14,177.0,799.78,68.83,1
1483,460961.29,4,36,17,0.0,30,3520.0,33858.62069,9,4,55800.0,2,36,7,6,3,5,212.0,547.67,79.5,0
3911,102820.0,4,218,27,0.0,49,3791.666667,3601.73913,32,93,40500.0,9,111,0,0,0,0,46.0,38.4,15.72,1
7473,80300.5,1,101,24,0.0,33,5500.0,4104.761905,4,6,67200.5,11,54,6,1,10,25,230.0,2683.33,309.86,0
6579,19303.49,10,104,81,0.0,63,568.3333333,430.3225806,24,8,1405.49,3,104,33,20,34,27,2929.5,16003.75,745.94,0
4549,7024.0,-88888,74,1,0.0,10,568.75,632.0,3,2,309.0,6,65,1,1,5,6,20.0,226.0,7.0,1
4123,1000.0,-88888,8,6,0.0,1,-88888.0,1000.0,0,2,0.0,5,8,0,0,0,0,19.0,38.0,11.4,0
120,24189.61,38,1504,975,0.0,590,6206.927481,5581.53776,134,118,11084.57,6,1504,86,37,146,182,114114.0,365222.0,16599.92,0
2854,0.0,-88888,1,-88888,0.0,1,10000.0,10000.0,1,1,-88888.0,0,1,0,0,-88888,0,1.0,2.0,0.5,1
3772,111000.25,24,162,79,0.0,106,3402.0,865.25,101,43,109000.25,3,162,3,1,2,3,3215.5,8856.25,1539.62,1
6413,424381.41,40,598,478,0.0,285,37451.41791,28175.23963,124,47,46780.23,4,598,20,9,27,20,6120.0,20196.0,2402.1,1
7344,97320.0,7,294,158,0.0,106,7742.105263,15157.38095,21,22,20780.0,10,218,9,4,23,31,370.0,2179.64,238.82,1
6225,20073.0,0,31,15,0.0,6,2500.0,3076.923077,5,3,28.0,6,31,9,6,9,11,54.0,203.14,11.57,1
4001,20000.0,4,11,4,0.0,9,4142.857143,3090.909091,8,2,1000.0,4,11,0,0,0,0,46.0,103.5,25.88,0
2976,11020.0,4,21,5,0.0,21,2625.0,1466.666667,12,4,20.0,2,21,4,3,0,3,576.0,1200.0,360.0,0
5822,18056.0,29,638,307,0.0,159,2936.666667,1510.609756,69,58,386.0,12,416,9,6,20,27,913.0,4239.38,561.85,0
4225,38000.0,2,43,15,0.0,17,-88888.0,2933.333333,11,8,0.0,7,37,1,0,2,3,160.0,342.86,77.14,0
6956,42740.0,16,142,84,0.0,56,8156.0,9359.111111,50,4,80.0,6,139,1,0,4,2,252.0,388.0,99.0,1
1625,40000.0,-88888,2,-88888,0.0,0,0.0,0.0,2,2,0.0,6,2,0,0,2,1,60.0,170.0,20.0,0
4438,355943.54,-88888,73,4,0.0,44,72833.33333,87723.21429,0,1,51201.48,10,65,1,1,4,5,94.0,537.14,10.07,1
7470,135956.0,19,498,218,0.0,146,10356.9697,10765.55556,52,37,5080.0,7,455,10,5,20,23,1111.5,2686.12,324.19,1
3001,8462.26,1,18,0,53.25,2,700.0,511.4285714,4,6,7.26,12,2,0,0,0,3,745.5,2698.0,319.5,0
5133,28574.43,17,224,73,147.53,47,1576.666667,875.0,50,78,2.13,16,89,2,1,17,28,4224.0,9861.18,1848.0,0
